,Cash,Position,pnl,g_sl,g_tp,close,amount,multiplier,no_trades,no_wins
468,-100.18,0.0,-1100.18,49.8,57.66,51.18,52.42,19.08,5.0,1.0
469,-100.18,0.0,-1100.18,49.8,57.66,51.36,52.42,19.08,5.0,1.0
470,-100.18,0.0,-1100.18,49.8,57.66,52.1,52.42,19.08,5.0,1.0
471,-100.18,0.0,-1100.18,49.8,57.66,51.3,52.42,19.08,5.0,1.0
472,-100.18,0.0,-1100.18,49.8,57.66,50.88,52.42,19.08,5.0,1.0
473,-100.18,0.0,-1100.18,49.8,57.66,52.58,52.42,19.08,5.0,1.0
474,-100.18,0.0,-1100.18,49.8,57.66,52.95,52.42,19.08,5.0,1.0
475,-100.18,0.0,-1100.18,49.8,57.66,52.35,52.42,19.08,5.0,1.0
476,-100.18,0.0,-1100.18,49.8,57.66,52.03,52.42,19.08,5.0,1.0
477,-100.18,0.0,-1100.18,49.8,57.66,51.03,52.42,19.08,5.0,1.0
478,-100.18,0.0,-1100.18,49.8,57.66,51.65,52.42,19.08,5.0,1.0
479,-100.18,0.0,-1100.18,49.8,57.66,52.84,52.42,19.08,5.0,1.0
480,-100.18,0.0,-1100.18,49.8,57.66,52.05,52.42,19.08,5.0,1.0
481,-100.18,0.0,-1100.18,49.8,57.66,53.07,52.42,19.08,5.0,1.0
482,-100.18,0.0,-1100.18,49.8,57.66,53.17,52.42,19.08,5.0,1.0
483,-100.18,0.0,-1100.18,49.8,57.66,53.59,52.42,19.08,5.0,1.0
484,-100.18,0.0,-1100.18,49.8,57.66,54.35,52.42,19.08,5.0,1.0
485,-100.18,0.0,-1100.18,49.8,57.66,54.66,52.42,19.08,5.0,1.0
486,-100.18,0.0,-1100.18,49.8,57.66,53.49,52.42,19.08,5.0,1.0
487,-100.18,0.0,-1100.18,49.8,57.66,53.86,52.42,19.08,5.0,1.0
488,-100.18,0.0,-1100.18,49.8,57.66,54.07,52.42,19.08,5.0,1.0
489,-100.18,0.0,-1100.18,49.8,57.66,53.97,52.42,19.08,5.0,1.0
490,-100.18,0.0,-1100.18,49.8,57.66,54.21,52.42,19.08,5.0,1.0
491,-100.18,0.0,-1100.18,49.8,57.66,53.54,52.42,19.08,5.0,1.0
492,-100.18,0.0,-1100.18,49.8,57.66,54.71,52.42,19.08,5.0,1.0
493,-100.18,0.0,-1100.18,49.8,57.66,55.05,52.42,19.08,5.0,1.0
494,-100.18,0.0,-1100.18,49.8,57.66,55.23,52.42,19.08,5.0,1.0
495,-100.18,0.0,-1100.18,49.8,57.66,55.57,52.42,19.08,5.0,1.0
496,-100.18,0.0,-1100.18,49.8,57.66,55.43,52.42,19.08,5.0,1.0
