,Date,signal,short_mavg,long_mavg,signal_ma
1774,2021-04-30,0.0,253.90658612009602,242.2388267283553,0.0
1775,2021-05-03,0.0,253.71167321440606,242.50984571094676,0.0
1776,2021-05-04,0.0,253.14770369742763,242.65858226236048,0.0
1777,2021-05-05,0.0,252.51173203297768,242.76594617668002,0.0
1778,2021-05-06,0.0,252.24680476579306,242.96211658656338,0.0
1779,2021-05-07,0.0,252.2671097132287,243.2296627873325,0.0
1780,2021-05-10,0.0,251.78262237632896,243.3409396855987,0.0
1781,2021-05-11,0.0,251.2538007907299,243.42232154593506,0.0
1782,2021-05-12,0.0,250.08677214399373,243.2977491080214,0.0
1783,2021-05-13,0.0,249.41469849021308,243.29020684524045,0.0
1784,2021-05-14,0.0,249.2942504336675,243.42710225513466,0.0
1785,2021-05-17,0.0,248.90241636148784,243.47647945008245,0.0
1786,2021-05-18,0.0,248.34790069192277,243.46531106644787,0.0
1787,2021-05-19,0.0,247.85000492290038,243.45558385660956,0.0
1788,2021-05-20,0.0,247.71952785667548,243.54077855719913,0.0
1789,2021-05-21,0.0,247.4767155054631,243.58667206738917,0.0
1790,2021-05-24,0.0,247.7913139124949,243.78930098885138,0.0
1791,2021-05-25,0.0,248.16547460851473,244.01270099538243,0.0
1792,2021-05-26,0.0,248.48209659752894,244.2233292910946,0.0
1793,2021-05-27,0.0,248.56094430810654,244.36661572116498,0.0
1794,2021-05-28,0.0,248.6675203431232,244.5162883114359,0.0
1795,2021-06-01,0.0,248.5468035386814,244.5975194546767,0.0
1796,2021-06-02,0.0,248.42806063516485,244.67364575318604,0.0
1797,2021-06-03,0.0,248.16919835694603,244.7028390196841,0.0
1798,2021-06-04,0.0,248.41879787401143,244.87430815395027,0.0
1799,2021-06-07,0.0,248.93224546301926,245.12601771464446,0.0
1800,2021-06-08,0.0,249.2786989736097,245.3357075628015,0.0
1801,2021-06-09,0.0,249.68929872258883,245.5682227395646,0.0
1802,2021-06-10,0.0,250.40841219990182,245.89700492251703,0.0
1803,2021-06-11,0.0,251.12094576642903,246.23483618240212,0.0
1804,2021-06-14,0.0,251.95609518376318,246.61948909693834,0.0
1805,2021-06-15,0.0,252.56598948545835,246.95020730129397,0.0
1806,2021-06-16,0.0,253.02446714234924,247.24400441626634,0.0
1807,2021-06-17,0.0,253.77451730940973,247.62868017627247,0.0
1808,2021-06-18,0.0,254.31313401096892,247.9611115142868,0.0
1809,2021-06-21,0.0,255.1052169511445,248.37431977818895,0.0
1810,2021-06-22,0.0,256.09614960014267,248.85701527079277,0.0
1811,2021-06-23,0.0,256.96984859190735,249.31935255932459,0.0
1812,2021-06-24,0.0,257.89557752995483,249.80866664051,0.0
1813,2021-06-25,0.0,258.57409290935647,250.2371545946836,0.0
1814,2021-06-28,0.0,259.5403698913895,250.75779816161372,0.0
1815,2021-06-29,0.0,260.6698578918747,251.33926846400445,0.0
1816,2021-06-30,0.0,261.6441565589804,251.89027481421516,0.0
1817,2021-07-01,0.0,262.592332706079,252.44547851250533,0.0
1818,2021-07-02,0.0,264.0263956765938,253.15546486134983,0.0
1819,2021-07-06,0.0,265.32483453235716,253.84573355996278,0.0
1820,2021-07-07,0.0,266.71580197458803,254.5805014223802,0.0
1821,2021-07-08,0.0,267.7352506844115,255.2238679577423,0.0
1822,2021-07-09,0.0,268.70713180412525,255.86375906995818,0.0
1823,2021-07-12,0.0,269.52740566318175,256.46816042923314,0.0
1824,2021-07-13,0.0,270.6181299796719,257.1586350928133,0.0
1825,2021-07-14,0.0,271.7506899592865,257.8727583230334,0.0
1826,2021-07-15,0.0,272.6344336564303,258.5250749556042,0.0
1827,2021-07-16,0.0,273.40734473677026,259.15112918220694,0.0
1828,2021-07-19,0.0,273.7504556918993,259.65419624089475,0.0
1829,2021-07-20,0.0,274.2808891806916,260.20816275028415,0.0
1830,2021-07-21,0.0,274.95889915362426,260.80511574031794,0.0
1831,2021-07-22,0.0,276.0237672959874,261.51877486449035,0.0
1832,2021-07-23,0.0,277.32340978472524,262.3117675000747,0.0
1833,2021-07-26,0.0,278.4402267378913,263.06495680409995,0.0
1834,2021-07-27,0.0,279.2116345290371,263.7262258672217,0.0
1835,2021-07-28,0.0,279.8790980234815,264.35985334196766,0.0
1836,2021-07-29,0.0,280.50966011648325,264.9835194450108,0.0
1837,2021-07-30,0.0,280.9287404541619,265.544828859577,0.0
1838,2021-08-02,0.0,281.29933729892923,266.0877916332289,0.0
1839,2021-08-03,0.0,281.8536856625729,266.6802480693968,0.0
1840,2021-08-04,0.0,282.2971451009588,267.2388329059102,0.0
1841,2021-08-05,0.0,282.98503499740764,267.86647110612887,0.0
1842,2021-08-06,0.0,283.6016975171858,268.47473928497254,0.0
1843,2021-08-09,0.0,284.0520107605268,269.0340420254597,0.0
1844,2021-08-10,0.0,284.27943853965814,269.5243507695709,0.0
1845,2021-08-11,0.0,284.53377888893175,270.0152144720346,0.0
1846,2021-08-12,0.0,285.03627590509006,270.57281399559963,0.0
1847,2021-08-13,0.0,285.78044068589253,271.2003405338508,0.0
1848,2021-08-16,0.0,286.6203992970947,271.8594860428555,0.0
1849,2021-08-17,0.0,287.2355980852062,272.4572466211487,0.0
1850,2021-08-18,0.0,287.5683993138845,272.97197237791437,0.0
1851,2021-08-19,0.0,288.44474119005474,273.64233904371036,0.0
1852,2021-08-20,0.0,289.960478729246,274.50762485519914,0.0
1853,2021-08-23,0.0,291.3594801737449,275.3567056732635,0.0
1854,2021-08-24,0.0,292.43191016835846,276.12468565759934,0.0
1855,2021-08-25,0.0,293.3441101300029,276.85384971698033,0.0
1856,2021-08-26,0.0,293.89133738789695,277.48022004432994,0.0
1857,2021-08-27,0.0,294.4464482291166,278.10669275352353,0.0
1858,2021-08-30,0.0,295.3172623347141,278.8245322911113,0.0
1859,2021-08-31,0.0,295.942285434533,279.47398222327195,0.0
1860,2021-09-01,0.0,296.50301887622186,280.103728824652,0.0
1861,2021-09-02,0.0,296.94558792577067,280.6965813618868,0.0
