,Date,signal,signal_adx,adx,+DI,-DI
1262,2019-04-18,0.0,0.0,45.756154186805645,34.20451451925278,11.534123322184232
1263,2019-04-22,0.0,0.0,44.02697622418289,31.970864782500286,11.366212050080808
1264,2019-04-23,0.0,0.0,42.934644520348556,36.965799774052414,10.844050621355684
1265,2019-04-24,0.0,0.0,41.42476630178773,33.24452020996471,10.815162208939096
1266,2019-04-25,0.0,0.0,43.48425318795351,50.515459525358395,5.412382367833435
1267,2019-04-26,0.0,0.0,45.872201111268225,49.18444253700625,4.4751159087791965
1268,2019-04-29,0.0,0.0,50.648677205561924,50.34249024850751,0.04278474472373839
1269,2019-04-30,0.0,0.0,55.7326309001163,52.65870923079142,-0.2144215329732818
1270,2019-05-01,0.0,0.0,59.825649120891725,45.5159247123307,6.507940784938307
1271,2019-05-02,0.0,0.0,61.588474028937206,41.00938544675349,14.280384909700713
1272,2019-05-03,0.0,0.0,62.677097071524834,41.84857405373423,13.028662041666658
1273,2019-05-06,0.0,0.0,62.959039555272575,37.52413320400149,15.948570455708508
1274,2019-05-07,0.0,0.0,61.124434737889764,34.85665467412779,19.05617321030273
1275,2019-05-08,0.0,0.0,60.372338563419966,33.94498022880089,17.31283291152218
1276,2019-05-09,0.0,0.0,58.007596644079285,29.00268191915049,20.804991196495422
1277,2019-05-10,0.0,0.0,56.32286653524862,31.42309585537485,19.276133526882106
1278,2019-05-13,0.0,0.0,53.256062136088154,25.503355440350887,20.160055962080662
1279,2019-05-14,0.0,0.0,50.47700421475338,24.887325907686925,19.554346601057134
1280,2019-05-15,-1.0,-1.0,46.1167734309276,14.348175115514907,21.34464294650455
1281,2019-05-16,0.0,0.0,40.201215142135524,20.598188588045215,20.806255909312355
1282,2019-05-17,1.0,1.0,33.34663996202194,22.410360779589002,20.74203848095247
1283,2019-05-20,-1.0,-1.0,26.90221000103023,20.6025145117893,25.485901191564558
1284,2019-05-21,0.0,0.0,21.704051441103314,21.305661079628777,22.267192487363886
1285,2019-05-22,0.0,0.0,19.38927196216742,23.555218221099715,17.07944646355216
1286,2019-05-23,0.0,0.0,15.94860402476412,20.01561972591313,21.835171037585365
1287,2019-05-24,0.0,0.0,13.763529944446677,23.781321493429115,19.552896764259074
1288,2019-05-28,0.0,0.0,13.622592172019866,26.770995037315675,15.277358143282358
1289,2019-05-29,0.0,0.0,11.923489950257077,26.395525518327705,22.187911965621744
1290,2019-05-30,0.0,0.0,12.067422942560798,28.42198922395978,19.558240438154392
1291,2019-05-31,0.0,0.0,10.604238552408722,23.356795274677864,25.03817609354362
1292,2019-06-03,0.0,0.0,11.273722303750707,22.483834703202778,34.490823742526324
1293,2019-06-04,0.0,0.0,12.606411689300275,17.82748577717515,33.59123239408124
1294,2019-06-05,0.0,0.0,12.562321708618274,23.070282335840805,33.88257272896698
1295,2019-06-06,0.0,0.0,14.135709930233478,22.05358600534099,34.88090321054172
1296,2019-06-07,0.0,0.0,14.2146176475984,29.89575101660703,33.02334950216553
1297,2019-06-10,0.0,0.0,14.392851161793832,34.69046826282452,26.659206062662587
1298,2019-06-11,0.0,0.0,14.931330131638102,33.32443814368503,27.4059979477332
1299,2019-06-12,0.0,0.0,14.08957438277085,31.71057977616619,29.182313276943873
1300,2019-06-13,0.0,0.0,15.002677289133235,35.85009356457892,25.363500149451458
1301,2019-06-14,0.0,0.0,15.435962138727295,34.22926719129363,24.876545522001148
1302,2019-06-17,0.0,0.0,14.429743914749979,33.08184126048879,25.342240755784996
1303,2019-06-18,0.0,0.0,16.012438134540563,37.02163438244873,19.578445423613143
1304,2019-06-19,0.0,0.0,16.97046927786238,36.74728187471423,18.978465216220457
1305,2019-06-20,0.0,0.0,20.055644006610756,41.893364066757556,15.233924154773712
1306,2019-06-21,0.0,0.0,24.59364478416467,47.35230508432613,3.948557268699318
1307,2019-06-24,0.0,0.0,28.55161445942168,56.197020652380814,4.207417139771539
1308,2019-06-25,0.0,0.0,30.40631855448985,44.363631907899716,16.848485240813858
1309,2019-06-26,0.0,0.0,32.05133266092647,38.06920237145893,14.23797183145567
1310,2019-06-27,0.0,0.0,33.602494973075295,27.802062067460163,16.088851225556283
1311,2019-06-28,0.0,0.0,33.470691896932394,22.585150685225184,18.018930116142588
1312,2019-07-01,0.0,0.0,35.04882494409248,30.194648240161044,15.610586850643651
1313,2019-07-02,0.0,0.0,37.42062663208498,29.953707925672123,13.6606130877161
1314,2019-07-03,0.0,0.0,38.90872053030228,30.44560555082591,13.689825027131267
1315,2019-07-05,0.0,0.0,39.74040159995976,28.039058946150412,15.9550870700049
1316,2019-07-08,0.0,0.0,40.5273217869672,27.803453513157635,16.945496461528766
1317,2019-07-09,0.0,0.0,39.24745631775407,22.962326102782924,17.71488636273293
1318,2019-07-10,0.0,0.0,38.374334145143386,26.386265626472927,17.71488636273293
1319,2019-07-11,0.0,0.0,35.864145613161035,22.839666084273524,18.119493596773296
1320,2019-07-12,0.0,0.0,30.548605042010013,22.358297070398873,18.223533899636816
1321,2019-07-15,0.0,0.0,24.967256939780974,21.653003644459446,18.471044162795724
1322,2019-07-16,0.0,0.0,24.56549824466173,23.99991074440479,10.451567682649106
1323,2019-07-17,0.0,0.0,22.851803615061563,24.635692347905643,15.89406025770838
1324,2019-07-18,0.0,0.0,21.294662510678993,23.846102682547983,21.623926830826935
1325,2019-07-19,0.0,0.0,22.94207641482467,36.741674031174284,17.970271840568017
1326,2019-07-22,0.0,0.0,22.99429816187816,28.91703651443432,14.70814352632609
1327,2019-07-23,0.0,0.0,23.009590372383737,31.551392998301857,14.31775568724691
1328,2019-07-24,0.0,0.0,22.83123622382481,29.56966739322216,14.08606652135557
1329,2019-07-25,0.0,0.0,23.842804303856532,29.45992961064217,12.14156751291883
1330,2019-07-26,0.0,0.0,25.75616260166144,33.74667629254016,10.935764497156104
1331,2019-07-29,0.0,0.0,27.741490643938885,33.031163259807435,13.923189234077704
1332,2019-07-30,0.0,0.0,28.515424140824987,26.82291045784358,14.285771052096782
1333,2019-07-31,-1.0,-1.0,28.631760903554074,21.248369006283152,27.684403456028804
1334,2019-08-01,0.0,0.0,28.564962431361685,20.626606888638634,24.83324657020023
1335,2019-08-02,0.0,0.0,29.48784307427569,18.381337473788996,28.065876112018355
1336,2019-08-05,0.0,0.0,28.905724198988672,16.73326191731061,31.893122911395732
1337,2019-08-06,0.0,0.0,28.737699298253204,20.215309607491264,29.83254751763522
1338,2019-08-07,0.0,0.0,29.713922455603477,19.349668548363425,28.16580688172704
1339,2019-08-08,0.0,0.0,28.88856217818574,17.945762474408,28.518446582019813
1340,2019-08-09,0.0,0.0,28.25480507880688,18.69827169921502,30.312819353824384
1341,2019-08-12,0.0,0.0,27.895117807381446,16.606268691079134,32.62351452265088
1342,2019-08-13,0.0,0.0,27.603643269496565,16.330095022053186,31.270396838098684
1343,2019-08-14,0.0,0.0,27.098661172129646,15.429631357650972,31.726533373301237
1344,2019-08-15,0.0,0.0,26.633769277434688,13.050411203498443,34.014299440884294
1345,2019-08-16,0.0,0.0,25.972880868918605,16.568781529518397,31.766543574351015
1346,2019-08-19,0.0,0.0,25.214605844167746,20.82214546259238,31.15635272238595
1347,2019-08-20,0.0,0.0,24.433844643053607,22.85954465271834,23.898581712985788
1348,2019-08-21,0.0,0.0,23.826061223777604,24.803002051651376,25.175118566209015
1349,2019-08-22,0.0,0.0,22.402315568135588,24.88472127499493,25.34593671609378
1350,2019-08-23,0.0,0.0,20.43008386825314,25.200203631427122,23.465297810962156
1351,2019-08-26,0.0,0.0,19.106303383505956,21.942303229576446,21.644536896463993
1352,2019-08-27,0.0,0.0,18.794902045608783,25.63248349120763,19.260142441935628
1353,2019-08-28,0.0,0.0,17.936426240991274,18.316843275712554,22.722778185685755
1354,2019-08-29,0.0,0.0,16.436780259081157,24.008945061218473,22.745294485706243
1355,2019-08-30,0.0,0.0,15.072174996189734,25.658060689779433,19.581800573564966
1356,2019-09-03,0.0,0.0,13.210781883952981,24.327094092415553,21.86621011585485
1357,2019-09-04,0.0,0.0,11.89807809721594,27.931720278800466,20.15115286408499
1358,2019-09-05,0.0,0.0,11.383894124362953,35.04842287964179,15.988963027746916
1359,2019-09-06,0.0,0.0,10.993566869714446,30.523356950280096,17.934966059451856
1360,2019-09-09,0.0,0.0,9.8373695186315,24.019911413085147,22.30812136592698
1361,2019-09-10,0.0,0.0,10.251766736854998,22.616542204118577,26.56253030743866
1362,2019-09-11,0.0,0.0,10.900003520930243,21.13867705367011,25.74233309377607
1363,2019-09-12,0.0,0.0,11.712603928836177,27.451529048756264,21.440454804827016
1364,2019-09-13,0.0,0.0,14.105661060854505,30.930105301858816,14.201011252168689
1365,2019-09-16,0.0,0.0,15.50972471730856,31.430396593026348,20.805575047789578
1366,2019-09-17,0.0,0.0,15.828746695166515,31.21332740101944,21.3959451241058
1367,2019-09-18,0.0,0.0,17.389849591588664,35.0441227745945,17.81626309953326
1368,2019-09-19,0.0,0.0,19.810440930623383,37.19895799287924,17.268686216226147
1369,2019-09-20,0.0,0.0,20.30935134281367,34.32136958687963,22.683318503029618
1370,2019-09-23,0.0,0.0,21.760434816423658,35.392533307411064,20.945927037659455
1371,2019-09-24,0.0,0.0,21.542638065920254,31.618524652775225,24.277961601457207
1372,2019-09-25,0.0,0.0,19.344567563741666,22.71932737197268,25.915161660273373
1373,2019-09-26,0.0,0.0,17.62839552228268,23.522468549387952,24.458754832546138
1374,2019-09-27,0.0,0.0,17.52514948919075,23.236926615821687,24.306408778476822
1375,2019-09-30,0.0,0.0,18.39982078058279,24.304648072286437,16.112459298750746
1376,2019-10-01,0.0,0.0,19.2051613141295,25.80363693191931,16.813669099101837
1377,2019-10-02,0.0,0.0,19.386325512785742,19.042332436728927,25.674195848298897
1378,2019-10-03,0.0,0.0,17.49535395042948,19.020288859415604,23.527912686977793
1379,2019-10-04,0.0,0.0,16.329549079072926,22.744862335679137,20.98736072264106
1380,2019-10-07,0.0,0.0,15.090216367267958,20.46036088270503,21.003654453448245
1381,2019-10-08,0.0,0.0,13.973239027706393,17.485724976229672,24.62499324089909
1382,2019-10-09,0.0,0.0,14.275925974686384,10.57078522284528,25.15861641803924
1383,2019-10-10,0.0,0.0,14.356727207414028,13.855552379299432,21.46644342123622
1384,2019-10-11,0.0,0.0,13.308736579766014,17.290328066180074,21.551537299647563
1385,2019-10-14,0.0,0.0,12.381993519693978,18.856094565467387,18.796595701354793
1386,2019-10-15,0.0,0.0,13.186399737875538,24.560842584903448,17.126768248467776
1387,2019-10-16,0.0,0.0,14.047548873730571,23.648247205833055,17.837195529332885
1388,2019-10-17,0.0,0.0,15.751003654060415,24.651795714880276,14.447672723066745
1389,2019-10-18,0.0,0.0,14.503904308203142,23.187110074020556,24.527765031110388
1390,2019-10-21,0.0,0.0,13.510948216833587,21.184831981198162,24.468815737890466
1391,2019-10-22,0.0,0.0,14.727757893016957,25.830160504924276,13.346146444605218
1392,2019-10-23,0.0,0.0,15.61149206627364,26.020931812224458,16.301074914423467
1393,2019-10-24,0.0,0.0,17.54223619956636,29.766560933578145,15.661509642887358
1394,2019-10-25,0.0,0.0,19.929339140158184,31.530715947817008,15.275165207219606
1395,2019-10-28,0.0,0.0,23.128382054103692,42.12671013194299,9.965124634987879
1396,2019-10-29,0.0,0.0,23.92153754650433,40.79424719348701,12.90612670221239
1397,2019-10-30,0.0,0.0,25.9990938033557,38.477367916344846,12.610213614145376
1398,2019-10-31,0.0,0.0,28.515969399725726,34.263867322455624,12.6065100312126
1399,2019-11-01,0.0,0.0,31.779046151136132,33.592599463502424,12.474799472822115
1400,2019-11-04,0.0,0.0,33.543472458534055,31.822193287037038,12.829635054976851
1401,2019-11-05,0.0,0.0,35.60144639935165,32.723926967940265,13.101779681071706
1402,2019-11-06,0.0,0.0,36.661935461691016,33.83739248781196,14.17773938242778
1403,2019-11-07,0.0,0.0,41.38621539001348,37.74222870644293,6.936444375728308
1404,2019-11-08,0.0,0.0,45.595437618812475,40.49747179908407,8.25872217928844
1405,2019-11-11,0.0,0.0,47.85042294142913,39.622588213310074,8.86438043855556
1406,2019-11-12,0.0,0.0,51.49121545689883,44.236266964806426,6.6282778746109035
1407,2019-11-13,0.0,0.0,54.035307244089964,35.71421801790062,7.1428909910496925
1408,2019-11-14,0.0,0.0,56.36509488070197,37.37604900222319,7.292939238307662
1409,2019-11-15,0.0,0.0,55.93858234359603,29.16283538191185,8.280862758401415
1410,2019-11-18,0.0,0.0,57.62629753088119,32.08741027483147,4.46676769622697
1411,2019-11-19,0.0,0.0,59.46574945523346,35.09096734363067,4.69802879706002
1412,2019-11-20,0.0,0.0,59.46467440771572,34.69475328099031,12.769929508854375
1413,2019-11-21,0.0,0.0,59.55206905580752,34.94080470965089,12.576816801217817
1414,2019-11-22,0.0,0.0,59.845288338776186,34.23878124381341,12.45900327116196
1415,2019-11-25,0.0,0.0,60.732925536832546,37.99989735024928,10.954531709062865
1416,2019-11-26,0.0,0.0,62.76915804731015,43.11828287084972,7.7731713919719585
1417,2019-11-27,0.0,0.0,62.74872833976506,42.08818913554321,7.819654733863201
1418,2019-11-29,0.0,0.0,62.391572033317516,39.123961959298114,9.440378743777694
1419,2019-12-02,0.0,0.0,59.40776513815608,34.01871568569271,21.90426883795359
1420,2019-12-03,-1.0,-1.0,54.186821966787996,27.18847012917288,27.6514990964192
1421,2019-12-04,1.0,1.0,49.8106059693172,31.069538804297842,27.886245733567357
1422,2019-12-05,-1.0,-1.0,45.032888181802306,28.316657540610947,28.577629548509137
1423,2019-12-06,0.0,0.0,41.09865624854946,28.173857085044418,28.56521133394811
1424,2019-12-09,0.0,0.0,35.874038638038826,27.540706280397547,28.90453030440343
1425,2019-12-10,0.0,0.0,31.143943670146566,24.109127403692852,29.564490630255065
1426,2019-12-11,1.0,1.0,27.890432856367944,25.034278205892296,24.71453416841804
1427,2019-12-12,0.0,0.0,25.44296126813511,30.638898928039733,23.68538148589011
1428,2019-12-13,0.0,0.0,23.465764050319795,33.91270093842416,23.103035195433883
1429,2019-12-16,0.0,0.0,20.85657148741157,34.31035571375579,23.491419566492766
1430,2019-12-17,0.0,0.0,16.497037408311265,29.60897664561345,25.010819501857018
1431,2019-12-18,0.0,0.0,11.99115491401554,28.86818594614734,25.816108191741765
1432,2019-12-19,0.0,0.0,7.914490323496109,27.716754408245826,25.55965920205984
1433,2019-12-20,0.0,0.0,9.81905539361583,39.97484606817804,13.926253536271584
1434,2019-12-23,0.0,0.0,14.721073230524965,42.03763226262754,7.572319909245604
1435,2019-12-24,0.0,0.0,18.95969532512338,39.29903769914836,8.411290920603049
1436,2019-12-26,0.0,0.0,23.751072864033453,42.40062288720476,8.215508944253544
1437,2019-12-27,0.0,0.0,28.3625672296722,40.187776207324646,8.450788979574
1438,2019-12-30,0.0,0.0,31.249407576265895,36.877446436810565,14.760083187408526
1439,2019-12-31,0.0,0.0,33.46890207866653,36.56575598167318,15.213575428474464
1440,2020-01-02,0.0,0.0,37.551412782858044,46.641509097656815,12.47400373926013
1441,2020-01-03,0.0,0.0,40.16135018723031,39.85882939659788,13.521455324244307
1442,2020-01-06,0.0,0.0,40.65201576115378,33.116733929523555,19.521194147419294
1443,2020-01-07,0.0,0.0,40.97390850601544,30.13256431972194,18.774485805528656
1444,2020-01-08,0.0,0.0,42.74277015970176,32.08836150140195,16.098676392156168
1445,2020-01-09,0.0,0.0,45.3615030672142,36.14912676924762,14.677967794899672
1446,2020-01-10,0.0,0.0,48.65560208376166,39.64109940478427,13.155180094354305
1447,2020-01-13,0.0,0.0,48.03081192479253,31.191192437377058,13.50186658323
1448,2020-01-14,0.0,0.0,46.114038985698116,32.37025533605403,13.0178049044747
1449,2020-01-15,0.0,0.0,44.75611343538761,32.18689579453894,11.986672135031244
1450,2020-01-16,0.0,0.0,43.54031175610145,34.49141224547237,11.33924823350634
1451,2020-01-17,0.0,0.0,42.585015274122505,35.00144244094949,11.090532496403325
1452,2020-01-21,0.0,0.0,44.548298668503605,37.84537085404017,6.595484671749725
1453,2020-01-22,0.0,0.0,46.234419362675716,37.27177346618318,7.949280317993868
1454,2020-01-23,0.0,0.0,45.72181556699932,29.484196569229375,9.665876260035366
1455,2020-01-24,0.0,0.0,45.34452333551754,28.995141534091513,11.259940094171107
1456,2020-01-27,0.0,0.0,44.833095560375334,27.053518757609513,18.541625321921348
1457,2020-01-28,0.0,0.0,45.121546483719484,31.384900897116918,17.938340182129807
1458,2020-01-29,0.0,0.0,45.2075455091205,36.66659943454866,17.902261454599028
1459,2020-01-30,0.0,0.0,45.44144848818587,43.019587082277425,16.10648158375596
1460,2020-01-31,0.0,0.0,44.39590626417209,39.25698508248126,18.674646882350032
1461,2020-02-03,0.0,0.0,44.475478771485314,41.96383968202545,17.68896699265395
1462,2020-02-04,0.0,0.0,45.13756615903473,50.602892596469715,16.020632864727183
1463,2020-02-05,0.0,0.0,45.90264696250796,52.994815585745606,14.756015370149504
1464,2020-02-06,0.0,0.0,46.06087624220099,46.8798650752465,14.508547059411642
1465,2020-02-07,0.0,0.0,46.18306099276575,46.99369406655086,14.201150859795423
1466,2020-02-10,0.0,0.0,45.22692667019356,48.22126051891267,13.233697975401915
1467,2020-02-11,0.0,0.0,45.05810226976844,47.02158892015273,10.858605934655916
1468,2020-02-12,0.0,0.0,45.51507292213118,45.20911422112905,12.375144271513125
1469,2020-02-13,0.0,0.0,46.72517001161829,45.60284426101441,11.047211442100213
1470,2020-02-14,0.0,0.0,51.177805060168744,47.12585778605999,4.945385160610481
1471,2020-02-18,0.0,0.0,55.01282890115317,47.84953413913372,5.0367720541870336
1472,2020-02-19,0.0,0.0,58.22448516538536,44.90512246476678,5.170364602277676
1473,2020-02-20,0.0,0.0,58.0787810473388,35.90556611291611,14.144598377572121
1474,2020-02-21,0.0,0.0,57.81514139752592,33.66815973374838,17.406997057455534
1475,2020-02-24,-1.0,-1.0,55.8338508193734,25.86895553979814,33.56952501095449
1476,2020-02-25,0.0,0.0,54.27406899372159,17.82644954978211,33.157271922597445
1477,2020-02-26,0.0,0.0,53.268344606456274,13.23036509597728,32.67668199586531
1478,2020-02-27,0.0,0.0,53.3757156949547,12.374057783256012,41.702647107845806
1479,2020-02-28,0.0,0.0,54.223477755746295,9.253986724717366,44.323624464444734
1480,2020-03-02,0.0,0.0,53.54934697306618,14.915672745975476,41.89967250379236
1481,2020-03-03,0.0,0.0,52.43723355672462,14.32597388316032,39.64209069467565
1482,2020-03-04,0.0,0.0,51.33875844273239,14.027203104940721,34.044378506917006
1483,2020-03-05,0.0,0.0,49.99830219195768,13.591664869358326,33.46438687026954
1484,2020-03-06,0.0,0.0,47.88288145807049,12.698947138042438,39.548721972779965
1485,2020-03-09,0.0,0.0,46.4898499001318,9.898009639365995,41.4535466435356
1486,2020-03-10,0.0,0.0,44.72390248714556,11.36396674031864,38.726748403745724
1487,2020-03-11,0.0,0.0,45.315265287461536,11.063659298531618,34.80309650595685
1488,2020-03-12,0.0,0.0,47.16113496715963,10.45709370071058,38.96193541668016
1489,2020-03-13,0.0,0.0,48.25582244274839,15.520421264382428,27.76086953889446
1490,2020-03-16,0.0,0.0,48.579599439257436,13.809119729112457,28.422484575090618
1491,2020-03-17,0.0,0.0,48.062119669718285,13.232852006943588,27.556083897273364
1492,2020-03-18,0.0,0.0,45.92020565278291,13.281376702100307,21.784208621768787
1493,2020-03-19,0.0,0.0,41.81145879859978,15.709594519923167,18.4169612237201
1494,2020-03-20,0.0,0.0,40.705265711780044,10.395864387472667,20.183583419556125
1495,2020-03-23,0.0,0.0,40.297616546757055,9.456983870272698,22.710914417920172
1496,2020-03-24,0.0,0.0,39.116755247240484,14.160634056671945,23.655659954547712
1497,2020-03-25,0.0,0.0,37.32378771105779,16.302603665080454,23.0426294778238
1498,2020-03-26,0.0,0.0,33.67872390925877,17.636013225178562,17.762928393423046
1499,2020-03-27,1.0,1.0,30.111888903642875,18.101485959903858,14.363377394199434
1500,2020-03-30,0.0,0.0,27.289499165947383,19.423885854464373,14.323625166678847
1501,2020-03-31,0.0,0.0,25.265687848048028,21.97719772368488,13.635311210964138
1502,2020-04-01,0.0,0.0,23.90045318715091,23.04336474369014,10.216257599081374
1503,2020-04-02,0.0,0.0,23.763067786815913,20.133634953949358,11.73403236555342
1504,2020-04-03,0.0,0.0,24.58112227494786,24.448509778795938,9.029833075797884
1505,2020-04-06,0.0,0.0,26.025850095645147,31.369100945979618,9.018131179034954
1506,2020-04-07,0.0,0.0,28.440475177113715,35.332741029531554,9.377216460314237
1507,2020-04-08,0.0,0.0,31.833842645456876,34.206074027793676,9.805728849312272
1508,2020-04-09,0.0,0.0,34.254374340645185,37.05035290062413,7.6168930144942015
1509,2020-04-13,0.0,0.0,36.59610118606984,38.71451959195577,5.7883740143514615
1510,2020-04-14,0.0,0.0,40.05344532515919,39.934666896615674,6.0965834148575055
1511,2020-04-15,0.0,0.0,43.85731592417447,37.06725469633478,6.44282853676018
1512,2020-04-16,0.0,0.0,48.92710290129131,40.34183904625452,6.749193760062325
1513,2020-04-17,0.0,0.0,53.101429915727955,44.683012373949865,7.899187485343008
1514,2020-04-20,0.0,0.0,56.46866311526361,41.585736601147325,9.674225224670966
1515,2020-04-21,0.0,0.0,56.78135752911237,36.12329953582256,20.406908619936114
1516,2020-04-22,0.0,0.0,57.33228534882674,36.86217423092994,13.537438079744604
1517,2020-04-23,0.0,0.0,58.968637377128154,38.62618820078949,13.128411796058497
1518,2020-04-24,0.0,0.0,58.97193306079943,36.87673935224843,13.604138683194005
1519,2020-04-27,0.0,0.0,57.5235970608671,31.965691150550583,15.36810899952882
1520,2020-04-28,0.0,0.0,54.27193386208369,27.140596382199483,21.096560830005007
1521,2020-04-29,0.0,0.0,51.50403946593848,28.134260983898447,20.086282774896496
1522,2020-04-30,0.0,0.0,48.30748195483885,30.80338983120457,20.051141925310933
1523,2020-05-01,0.0,0.0,44.268788634926956,30.023604702687646,21.10441348298055
1524,2020-05-04,-1.0,-1.0,39.25181231097021,20.587434587278693,21.980883976426398
1525,2020-05-05,1.0,1.0,34.9804957055927,27.05641087347547,21.876282371783553
1526,2020-05-06,0.0,0.0,30.026519479267485,23.383151594724353,22.47521164945904
1527,2020-05-07,-1.0,-1.0,25.43308064110499,20.685189545561606,23.161081219754763
1528,2020-05-08,0.0,0.0,21.079115446235274,22.00445053839647,22.583537086007492
1529,2020-05-11,0.0,0.0,22.414127674489496,27.481756469986497,10.038067141610629
1530,2020-05-12,0.0,0.0,22.135477613291894,27.588436396665415,11.165220440350723
1531,2020-05-13,0.0,0.0,19.44117425182802,24.530612455759425,19.452167509524358
1532,2020-05-14,0.0,0.0,16.79308891450263,24.100373948766617,20.1088878640486
1533,2020-05-15,0.0,0.0,15.720447699290123,27.50686540362019,18.319582909653217
1534,2020-05-18,0.0,0.0,17.261542465011622,27.55188175230565,13.538083284036276
1535,2020-05-19,0.0,0.0,17.98758269654099,26.470571562060595,15.263181017879148
1536,2020-05-20,0.0,0.0,17.969572272111904,22.952893092774705,15.019980120954775
1537,2020-05-21,0.0,0.0,19.278852180373537,24.98763970395504,11.819854485890666
1538,2020-05-22,0.0,0.0,21.20857548708455,25.786231724590074,13.796724889556062
1539,2020-05-26,0.0,0.0,21.97163240838819,21.035392823174526,13.656717749741187
1540,2020-05-27,0.0,0.0,22.05528962988524,19.437469067883537,20.702305374297243
1541,2020-05-28,0.0,0.0,21.94117449812157,21.8107707576922,20.113208636401772
1542,2020-05-29,0.0,0.0,22.0492871287904,20.539994965337257,19.416293492734045
1543,2020-06-01,0.0,0.0,18.968270579285186,17.401926746339775,18.611135974516685
1544,2020-06-02,0.0,0.0,16.49161171614567,21.044715536929843,18.03362416671289
1545,2020-06-03,0.0,0.0,18.92265725885548,24.72704365358095,9.243090649325879
1546,2020-06-04,0.0,0.0,21.304766670094068,25.40659457272938,10.28230056662069
1547,2020-06-05,0.0,0.0,21.637697834119642,18.535074895384763,11.190238841287602
1548,2020-06-08,0.0,0.0,21.52117798997427,21.48545659553886,10.951815088461085
1549,2020-06-09,0.0,0.0,22.74712637650339,25.598398234266263,9.950544003883007
1550,2020-06-10,0.0,0.0,25.414320966586427,36.389130497578215,9.605603681153454
1551,2020-06-11,0.0,0.0,25.098777292314306,30.94353061633296,16.170061219879567
1552,2020-06-12,0.0,0.0,25.13195912625571,28.8734606976622,15.291055022256222
1553,2020-06-15,0.0,0.0,25.100137879805818,25.400897858767124,16.64537826625729
1554,2020-06-16,0.0,0.0,28.56239245866263,31.59510331491498,10.080866066229333
1555,2020-06-17,0.0,0.0,31.78815033333604,30.042463463615636,10.226302743452663
1556,2020-06-18,0.0,0.0,35.10861092792173,30.708218639315703,10.428379542174678
1557,2020-06-19,0.0,0.0,38.357455469330446,33.24592065388299,11.426991460259245
1558,2020-06-22,0.0,0.0,41.234932754034624,31.65814741685272,11.12603773894395
1559,2020-06-23,0.0,0.0,41.65219202209681,34.21261495668716,10.975607782791235
1560,2020-06-24,0.0,0.0,41.267736022906895,32.84132046073415,15.103694319456018
1561,2020-06-25,0.0,0.0,41.625521954279,30.66272936102825,16.613241677594203
1562,2020-06-26,0.0,0.0,41.16719622165321,29.10785114297668,17.074077228776265
1563,2020-06-29,0.0,0.0,39.2331505274869,25.89616629025796,18.393066435904952
1564,2020-06-30,0.0,0.0,35.94235318164339,24.09942833718835,18.873659557444665
1565,2020-07-01,0.0,0.0,36.248457288448265,28.836887416801186,13.68204167445528
1566,2020-07-02,0.0,0.0,37.112318226236084,32.57957295605163,13.034695013190682
1567,2020-07-06,0.0,0.0,39.418439898109476,38.12416572914817,11.675790138149818
1568,2020-07-07,0.0,0.0,39.39846871749194,36.294980731622154,11.668875384266018
1569,2020-07-08,0.0,0.0,39.712243779339175,34.05931580084287,10.287999622192382
1570,2020-07-09,0.0,0.0,40.30805651460777,37.00319904284392,9.9432142952988
1571,2020-07-10,0.0,0.0,40.5280410767269,33.91467321239226,10.733012667199345
1572,2020-07-13,0.0,0.0,39.22653267401595,30.247933782352632,16.370245479053526
1573,2020-07-14,0.0,0.0,36.079046446012015,24.800423457901548,21.400971328174805
1574,2020-07-15,0.0,0.0,35.56719245057227,28.135116204351263,15.206418209281383
1575,2020-07-16,0.0,0.0,35.144768452637,27.92191795882637,17.184696606634343
1576,2020-07-17,0.0,0.0,34.901503343519494,28.58646235473305,18.027621517038632
1577,2020-07-20,0.0,0.0,36.56030323837532,36.02933691096844,15.38079766172206
1578,2020-07-21,0.0,0.0,38.073927139668235,31.063472642303374,15.525459820637563
1579,2020-07-22,0.0,0.0,37.74223175611449,28.860504371631258,15.201721056601897
1580,2020-07-23,0.0,0.0,35.20544544205894,24.780320868923063,21.394265020875142
1581,2020-07-24,-1.0,-1.0,32.25985916606894,21.01829774312902,26.680653146442403
1582,2020-07-27,0.0,0.0,29.94464994802005,18.976429759786342,27.838563322193156
1583,2020-07-28,0.0,0.0,27.414267047706897,20.371533624875475,29.422764790615457
1584,2020-07-29,0.0,0.0,25.32322276703807,16.897607362119384,30.2797032896446
1585,2020-07-30,0.0,0.0,23.910870557718347,16.547300226169053,32.22765442787605
1586,2020-07-31,0.0,0.0,23.271254616999535,18.080641420349593,27.585737770647206
1587,2020-08-03,0.0,0.0,24.367177847161713,32.05984325352447,20.197088781849896
1588,2020-08-04,0.0,0.0,23.492634840663502,29.067209085704736,20.372617649392453
1589,2020-08-05,0.0,0.0,23.683484568382312,30.192919861351964,17.551983489464167
1590,2020-08-06,0.0,0.0,24.358783582532283,31.448307487846662,16.162483578292306
1591,2020-08-07,0.0,0.0,22.496877881304886,23.65238509930804,17.807511389090568
1592,2020-08-10,0.0,0.0,20.4670762523598,21.46091874858582,23.688630612238974
1593,2020-08-11,0.0,0.0,19.23611248305281,21.132478042017897,27.879096530275007
