,Date,signal,short_mavg,long_mavg
1808,2021-06-18,0.0,256.3999969482422,252.85349807739257
1809,2021-06-21,0.0,257.38399810791014,253.46599807739258
1810,2021-06-22,0.0,258.1399978637695,254.2124984741211
1811,2021-06-23,0.0,259.35799713134764,254.9234977722168
1812,2021-06-24,0.0,260.5449981689453,255.6599983215332
1813,2021-06-25,0.0,261.36900024414064,256.41299896240236
1814,2021-06-28,0.0,262.1980010986328,257.17249908447263
1815,2021-06-29,0.0,263.1080017089844,258.05449905395506
1816,2021-06-30,0.0,264.23700256347655,259.18249893188477
1817,2021-07-01,0.0,265.59100036621095,260.40199813842776
1818,2021-07-02,0.0,266.9100006103516,261.6549987792969
1819,2021-07-06,0.0,268.7309997558594,263.05749893188477
1820,2021-07-07,0.0,270.3989990234375,264.26949844360354
1821,2021-07-08,0.0,271.48999938964846,265.423998260498
1822,2021-07-09,0.0,272.4459991455078,266.49549865722656
1823,2021-07-12,0.0,273.73899841308594,267.55399932861326
1824,2021-07-13,0.0,274.8719970703125,268.53499908447264
1825,2021-07-14,0.0,276.2199981689453,269.6639999389648
1826,2021-07-15,0.0,277.3509979248047,270.79400024414065
1827,2021-07-16,0.0,278.5970001220703,272.0940002441406
1828,2021-07-19,0.0,279.20799865722654,273.0589996337891
1829,2021-07-20,0.0,279.20799865722654,273.969499206543
1830,2021-07-21,0.0,279.1579986572266,274.778498840332
1831,2021-07-22,0.0,279.8519989013672,275.67099914550784
1832,2021-07-23,0.0,281.0169982910156,276.7314987182617
1833,2021-07-26,0.0,282.00099792480466,277.8699981689453
1834,2021-07-27,0.0,283.19199829101564,279.03199768066406
1835,2021-07-28,0.0,283.8559967041016,280.0379974365234
1836,2021-07-29,0.0,284.2799957275391,280.81549682617185
1837,2021-07-30,0.0,284.5899963378906,281.59349822998047
1838,2021-08-02,0.0,285.33299560546874,282.27049713134767
1839,2021-08-03,0.0,286.0719970703125,282.6399978637695
