,Date,signal,short_mavg,long_mavg,momentum,rsi,adx,+DI,-DI
852,2017-08-30,1.0,72.75499954223633,72.9153330485026,0.2700042724609375,67.42630101401623,15.278093822577182,31.021883583080317,16.56934070805331
853,2017-08-31,1.0,72.79999923706055,72.91033299763997,1.1699981689453125,65.91867023490676,15.483863537849851,33.407773025167394,16.889881670408517
854,2017-09-01,1.0,73.04399948120117,72.95233306884765,1.6500015258789062,52.54735902236852,15.393743273339359,25.992508892404192,18.202282764737614
855,2017-09-05,1.0,73.13099899291993,72.94599965413411,1.089996337890625,52.85505238935681,14.342106949379698,25.218014713220825,23.110502187909606
856,2017-09-06,1.0,73.26999893188477,72.94399948120117,0.7299957275390625,48.10892167907071,12.744851831706104,23.002938336688132,23.520744702162588
857,2017-09-07,-1.0,73.34199905395508,72.92199961344402,-0.34999847412109375,65.39683270138335,14.211471856060532,27.698089653889756,18.188738303254272
858,2017-09-08,-1.0,73.5009994506836,72.94099960327148,-0.37999725341796875,61.33950344891656,15.51524535248287,27.125177616489882,14.992305742097908
859,2017-09-11,1.0,73.64599914550782,72.9956662495931,0.970001220703125,68.61632194616527,17.408911461754926,30.58733018613183,13.0434858515601
860,2017-09-12,1.0,73.81599960327148,73.0443328857422,1.0200042724609375,62.500015685487156,18.607676019193736,27.540727640341967,13.266106979750415
861,2017-09-13,1.0,74.08399963378906,73.10533294677734,1.25,70.17834554000132,19.84460587217613,28.052573332806624,13.214851518422895
862,2017-09-14,1.0,74.28299942016602,73.18699951171875,0.6699981689453125,65.80547764452706,23.487049017397624,29.649372958174336,9.52745365077556
863,2017-09-15,1.0,74.3629997253418,73.27499949137369,0.5200042724609375,67.81118784183647,25.327788698414885,25.05525273452544,12.52762636726272
864,2017-09-18,1.0,74.4150001525879,73.36933288574218,0.470001220703125,66.33948252616261,26.703087971848323,28.51001549926658,12.679066808615758
865,2017-09-19,1.0,74.6020004272461,73.44966608683268,0.279998779296875,66.62036663681394,30.062375115121288,29.372688657360484,9.594070800845031
866,2017-09-20,1.0,74.76300048828125,73.55833282470704,0.34999847412109375,56.90939122173967,29.240662156818043,21.849374884435406,14.914247514472242
867,2017-09-21,-1.0,74.90600051879883,73.65366617838542,0.279998779296875,45.82090232070874,26.927538100993043,16.292980214318746,16.442431986898878
868,2017-09-22,-1.0,74.87200012207032,73.72333272298177,-1.2400054931640625,53.87151429225018,25.85978395148182,16.88613235311499,17.81560627371258
869,2017-09-25,-1.0,74.85,73.80599924723307,-1.1200027465820312,47.460095118399714,26.13476310638254,16.22022821182226,19.122007210453624
870,2017-09-26,-1.0,74.74099960327149,73.82633260091146,-1.6800003051757812,48.95209922792271,26.796356711196044,14.959452348075619,18.422981950335313
871,2017-09-27,-1.0,74.60299987792969,73.8249994913737,-1.55999755859375,46.12955519263335,26.42134986370655,13.68736283363596,18.698564396719078
872,2017-09-28,-1.0,74.45699996948242,73.83166631062825,-0.4499969482421875,49.081798752295825,24.971250096423876,14.817547937905967,17.57259282235167
873,2017-09-29,-1.0,74.36800003051758,73.8436663309733,-0.149993896484375,47.68435516587058,22.583939163610655,15.677294202418063,17.960421230607906
